103,/,71237,0.18369324732056375,2
104,New,71208,0.19513961848563363,2
105,some,71183,0.19794658873593374,2
106,5,71126,0.18316993126634423,2
107,used,70333,0.19052409187407582,2
108,them,68988,0.20637667396153456,2
109,being,68243,0.20986816391939714,2
110,then,68058,0.19806271052815247,2
111,second,66913,0.20823560362429572,2
112,through,66858,0.2135830256776061,2
113,4,66358,0.21738129372654733,2
114,against,66221,0.2107758776305556,2
115,well,65481,0.18159391536285335,2
116,album,64247,24.736557,1
117,song,63975,23.211704,1
118,became,63805,0.20876561116368095,2
119,including,63022,23.449263,1
120,—,62893,0.23121556597023468,2
121,number,62686,0.1900231317848084,2
122,there,62317,0.2180376685211262,2
123,United,62306,0.20865140395788528,2
124,can,61828,0.21549556048497986,2
125,part,61713,0.23343526174425952,2
126,both,61516,0.23173215481381984,2
127,series,61441,0.22844837068758544,2
128,After,61416,20.610159,1
129,no,61080,0.22046681475015964,2
130,four,58069,0.2509370916694651,2
131,so,57050,0.24552425258878333,2
132,team,56860,0.2502726728618161,2
133,episode,56585,0.2209662282130865,2
134,i,56385,0.27559025006650706,2
135,said,56271,25.340494,1
136,under,56115,0.2615800813967994,2
137,many,56036,0.2436649089145817,2
138,several,55130,0.25694043128174315,2
139,un@@,54977,0.27212418997271487,2
140,American,54780,0.2658185298010223,2
141,work,54752,0.26195170656918976,2
142,did,54278,0.2444130938179373,2
143,known,54156,0.25955434963252944,2
144,could,53935,0.24920763615599623,2
145,began,52608,0.26314954790684525,2
146,10,51744,0.2770419524787898,2
147,6,51103,0.2783638443743518,2
148,early,51078,0.268401751277483,2
149,As,50910,21.094318,1
150,released,50492,24.865519,1
151,until,50298,0.2784869205047021,2
152,called,50226,0.27532395369803486,2
153,day,50171,0.26889164058918497,2
154,m,49931,0.24920843889567604,2
155,re@@,49231,0.308364214468352,2
156,end,48813,0.27504821192150497,2
157,million,47545,23.489017,1
158,British,47525,0.2964242503945292,2
159,these,46985,0.27807824522300617,2
160,S@@,46982,0.32016508649589204,2
161,$,46734,0.2694595133829225,2
162,She,45829,20.444012,1
163,found,45512,0.2981064158939597,2
164,September,45264,0.26195024778245407,2
165,7,44809,0.3132815420511862,2
166,back,44809,0.3275864391194095,2
167,States,44756,16.663828,1
168,same,44752,0.2900989887693021,2
169,use,44672,0.31557357482035725,2
170,people,44660,0.3065854543247162,2
171,music,44619,0.3125226746173155,2
172,like,44439,0.3076129022106643,2
173,because,44347,0.30451763049078856,2
174,At,44067,20.770496,1
175,s,44062,0.3019551551648813,2
176,any,43755,0.3265033103359616,2
177,World,43708,0.33199460768051614,2
178,around,43675,0.3349865853187324,2
179,8,43547,0.31419830423881095,2
180,took,43523,0.31551912682091815,2
181,o,43168,0.36303557105378986,2
182,may,43048,0.31273586044212276,2
183,A@@,42815,0.34387921234526453,2
184,off,42622,0.35282920611318364,2
185,following,42309,0.316017854689605,2
186,long,42092,0.34017392654457007,2
187,However,42070,19.121416,1
188,man,42043,0.35787393264039197,2
189,T@@,42040,0.35110477770641546,2
190,August,41881,0.2949470812764141,2
191,received,41651,0.33105635222839136,2
192,October,41420,0.29090403469791165,2
193,along,41387,0.33694700473008893,2
194,k@@,41383,0.37894063251365295,2
195,John,41268,0.336515751459969,2
196,each,41034,0.3466407487661467,2
197,state,40998,0.35093854139988534,2
198,May,40615,0.3028150959591141,2
199,led,40497,0.34934558713454084,2
200,five,40256,0.36366188957929646,2
201,km,40254,21.887402,1
202,area,40204,0.35842841158529004,2
203,century,40134,21.226784,1
204,city,39952,0.3345562914179245,2
205,They,39946,20.234388,1
206,de,39725,0.3843607807937267,2
207,0,39679,0.33667653623453214,2
208,],39564,24.530914,1
209,[,39483,0.3420907094968972,2
210,War,39465,0.2875693341310215,2
211,life,39306,0.3483027946989645,2
212,June,39179,0.31165546873005945,2
213,9,39097,0.3636910630531115,2
214,high,39053,0.3738382674666479,2
215,G@@,39051,0.3802214121837469,2
216,line,38565,0.39704881369117073,2
217,%,38497,23.532482,1
218,July,38491,0.3119336135395287,2
219,in@@,38474,0.4009314618774855,2
220,P@@,38366,0.39025385737860346,2
221,show,38258,0.35505057693690045,2
222,November,38234,0.3160392823689614,2
223,set,37928,0.38756330353729435,2
224,since,37774,0.362692840975274,2
225,12,37728,0.37995316600071566,2
226,single,37597,0.3559610054510453,2
227,April,37476,0.3280850254336224,2
228,K@@,37172,0.4003257345078285,2
229,US,37056,0.3695641025154496,2
230,March,36830,0.3284487531394244,2
231,down,36759,0.40032752755352574,2
232,20,36668,0.3955176399125259,2
233,will,36630,0.36400250064841105,2
234,York,36291,19.385204,1
235,E@@,36264,0.4079199908138926,2
236,t,36246,0.43239043834147217,2
237,large,36168,0.3784931969512111,2
238,D@@,35946,0.4116629045130195,2
239,due,35717,0.3862470250594988,2
240,left,35687,0.39974813958905453,2
241,During,35674,20.171741,1
242,15,35547,0.4011401828037528,2
243,war,35529,0.37823833028978776,2
244,if,35447,0.385835391555112,2
245,played,35372,0.3709356877367759,2
246,December,35318,0.33788661566871003,2
247,ship,35199,0.3948165419738487,2
248,B@@,35181,0.4230687491117112,2
249,C@@,35083,0.4288414353336469,2
250,place,34979,0.34325317543348677,2
251,much,34973,0.40109876056171906,2
252,another,34858,0.40705306282811693,2
253,January,34769,0.3491344355351904,2
254,group,34765,0.4090626910146699,2
255,included,34765,0.39128526467891556,2
256,own,34748,0.3838048855836475,2
257,based,34659,0.3942998876972849,2
258,what,34508,0.39147161074968123,2
259,wrote,34508,0.36040717120848786,2
260,do,34407,0.4024770143783607,2
261,men,34379,0.4203667664126356,2
262,F@@,34230,0.43918976980170904,2
263,final,34205,0.39363234427532523,2
264,system,34162,0.410662627387661,2
265,third,34126,0.4054732773762601,2
266,character,34067,0.4043307997500294,2
267,won,34051,0.38371833908145137,2
268,name,33949,0.4102524133166662,2
269,When,33933,20.607399,1
270,North,33843,0.4139603220662323,2
271,government,33599,0.41282060105955537,2
272,way,33551,0.4396097487314089,2
273,30,33249,0.42349223613868087,2
274,band,33069,24.922918,1
275,d@@,33015,0.479882043320206,2
276,L@@,32853,0.4557107073079323,2
277,described,32805,0.4021049156473861,2
278,family,32770,0.4208523063205676,2
279,er,32664,0.4832586039632,2
280,...,32630,0.41322723363419045,2
281,home,32623,0.44133617051951135,2
282,s@@,32562,0.4876247200052976,2
283,just,32382,0.43189774845979245,2
284,named,32302,0.4137479030903659,2
285,es,32175,0.4903226677836053,2
286,able,32173,0.42139228861351136,2
287,South,32117,0.4419088982762244,2
288,11,32077,0.43714967719277054,2
289,now,31847,0.43939994995289683,2
290,side,31779,0.4644655275496397,2
291,very,31759,0.42036821307820077,2
292,world,31719,0.43697900656940636,2
293,near,31676,0.4461765648183956,2
294,son,31548,0.44357658493604984,2
295,six,31471,0.460926701367926,2
296,M@@,31454,0.4771081877503656,2
297,games,31406,0.41597177857518153,2
298,al,31046,0.5051532200264142,2
299,those,30958,0.44109232787060665,2
300,make,30896,24.828873,1
301,last,30888,0.4439602733059764,2
302,record,30862,0.4505449346587227,2
303,February,30753,25.36773,1
304,'t,30736,21.933735,1
305,species,30717,0.4490189357175994,2
306,main,30686,0.45556053408035396,2
307,next,30552,0.4287302117598684,2
308,still,30547,0.4395099981688054,2
309,late,30226,0.4392127160288328,2
310,north,30209,0.44849750514126585,2
311,best,30161,0.43258027621555983,2
312,By,30091,20.222795,1
313,ers,29954,0.5200582826950686,2
314,us,29869,0.5020720361725367,2
315,held,29861,0.4638217933690556,2
316,within,29710,0.48643988992863874,2
317,ing,29701,0.5130785392992424,2
318,original,29692,0.45226503559580344,2
319,built,29620,0.4413386950856685,2
320,days,29560,0.42850416129270974,2
321,death,29532,0.41649114202390625,2
322,small,29514,0.46456630619155315,2
323,release,29443,0.4496212229765301,2
324,although,29390,23.45122,1
325,major,29300,0.48320765133835625,2
326,y@@,29283,0.5396119268752347,2
327,2010,29181,0.42185247681417065,2
328,National,29072,0.48954945103966013,2
329,video,29055,0.43883445389947334,2
330,His,29044,19.205704,1
331,French,29041,0.4656090002604077,2
332,land,29041,0.512148234392755,2
333,German,28953,0.48546887277441025,2
334,o@@,28932,0.5520154883649592,2
335,again,28911,0.4772281000851752,2
336,play,28774,0.4624206884492406,2
337,role,28718,0.4760066409242878,2
338,100,28656,0.4760738779618579,2
339,16,28545,0.49675019705727796,2
340,W@@,28462,0.5163652962722226,2
341,18,28415,0.493227093139627,2
342,I@@,28406,0.5195632222285784,2
343,There,28395,21.04857,1
344,water,28389,0.5177183710570116,2
345,14,28264,0.49767036772705564,2
346,less,28194,0.5216920746577043,2
347,match,28151,0.47482199094836774,2
348,however,28090,24.460669,1
349,e,28019,0.5595701730806981,2
350,13,28014,0.5077452181799522,2
351,N@@,27994,0.5421443894785489,2
352,O@@,27926,0.5363721969117068,2
353,2008,27915,0.44522864471386353,2
354,25,27877,0.5102509461204577,2
355,g@@,27823,0.5620117362995544,2
356,2009,27776,0.4404193153690369,2
357,you,27750,25.023987,1
358,members,27633,0.5187657358436787,2
359,top,27502,0.5033871282521545,2
360,h,27491,24.735598,1
361,continued,27442,0.48967221634492747,2
362,often,27415,0.48315143825232537,2
363,even,27388,0.4934466765782459,2
364,2011,27309,0.44703625368481764,2
365,south,27244,0.4979461504138526,2
366,former,27044,0.5125664933573093,2
367,en@@,26987,0.5768785592947531,2
368,came,26974,0.5187041731737043,2
369,book,26921,0.500076507069558,2
370,&,26818,0.5103699226615519,2
371,England,26741,0.508270963244643,2
372,per,26518,0.5332679050821171,2
373,form,26419,0.5435811022606836,2
374,production,26417,0.5496219216673922,2
375,considered,26414,0.5027466051383735,2
376,public,26385,0.5478412731547281,2
377,t@@,26243,0.606448512758164,2
378,school,26215,0.49573762039862673,2
379,2007,26200,0.4810030301096458,2
380,story,26191,0.5205762058106121,2
381,career,26132,0.51142711163516,2
382,old,26096,0.4804150495406384,2
383,H@@,26075,0.5697504728129554,2
384,further,26055,0.5635045981457494,2
385,k,26050,0.6027230161348368,2
386,having,26032,0.5305028064495217,2
387,R@@,25997,0.5675316052092549,2
388,One,25996,25.297623,1
389,power,25987,0.5789642492520298,2
390,version,25951,0.551098441835093,2
391,take,25913,0.49803775388363564,2
392,storm,25767,24.064045,1
393,City,25727,0.5149673661790143,2
394,moved,25594,0.5244898019921661,2
395,few,25501,0.48133620985451553,2
396,player,25439,0.48588816694845277,2
397,local,25397,0.5465273949679096,2
398,without,25378,0.5573892190147575,2
399,en,25371,0.6194553297810492,2
400,history,25351,0.5519122458187053,2
401,Although,25346,20.194775,1
402,u@@,25316,0.6243922522441342,2
403,2012,25224,0.48626532828357916,2
404,become,25204,0.48746569127698197,2
405,II,25181,0.5035318454479109,2
406,e@@,25160,0.6317488386824325,2
407,support,25113,0.5679645580102934,2
408,b@@,25064,0.626213845680059,2
409,English,25063,0.5699119858581375,2
410,point,25063,0.560113513944859,2
411,different,24957,0.5701118021601475,2
412,ft,24943,24.997854,1
413,period,24915,0.5419418601369657,2
414,written,24891,0.5165146209347756,2
415,London,24787,0.5490419782799452,2
416,half,24752,0.5665617377509898,2
417,among,24728,0.5691938784021515,2
418,we,24715,24.636946,1
419,u,24591,0.6213282203131354,2
420,17,24505,0.5528387860895736,2
421,house,24459,0.5830533705101603,2
422,For,24432,21.36758,1
423,town,24430,0.5615639710397052,2
424,ships,24307,0.6086355171606944,2
425,though,24285,24.450893,1
426,position,24198,0.6053962655494483,2
427,given,24176,0.5607708279472595,2
428,y,23882,0.6584599214366469,2
429,V@@,23837,0.6246144878497714,2
430,gave,23830,0.5488698430287453,2
431,King,23773,0.6022576738185126,2
432,University,23739,0.5548747166450777,2
433,ed,23634,0.6410913815239697,2
434,er@@,23597,0.6649467621535136,2
435,age,23575,0.6462790379772004,2
436,While,23545,20.473091,1
437,returned,23489,0.5529154431917362,2
438,U.S.,23474,0.5877438119701585,2
439,went,23393,0.5765612392729663,2
440,published,23387,0.5606809973222303,2
441,order,23383,0.554967395009089,2
442,re,23351,0.6397947274072845,2
443,All,23300,0.5569344739136266,2
444,West,23251,0.6261397359253366,2
445,company,23234,0.5929327930629089,2
446,24,23173,0.6020290569169939,2
447,stated,23149,0.5509484329101689,2
448,east,23135,0.5751861103982062,2
449,an@@,23116,0.6876168529103218,2
450,produced,23074,0.6090289242626983,2
451,building,23031,0.5913735565702345,2
452,field,23018,0.6616795805817439,2
453,lead,22968,0.6089736088736013,2
454,2006,22842,0.5407036140935557,2
455,River,22842,0.5880725387307373,2
456,lost,22798,0.5941825523346346,2
457,attack,22787,0.6355386209104972,2
458,al@@,22739,0.6979344322392146,2
459,a@@,22624,0.7027062203689992,2
460,using,22593,0.6366550780558383,2
461,west,22545,0.5848043929502107,2
462,include,22543,0.5715625849071774,2
463,recorded,22462,0.6113516021502983,2
464,p@@,22397,0.7000970763383488,2
465,similar,22373,0.6327760966064006,2
466,forces,22367,0.6267181317345525,2
467,head,22297,0.6562109760421806,2
468,21,22281,0.6146762954563305,2
469,i@@,22235,0.7065876134894311,2
470,making,22153,0.5878908013384796,2
471,country,22058,0.6129393778617735,2
472,never,22047,0.590779871552819,2
473,According,22036,20.236662,1
474,performance,21997,0.6129015373545256,2
475,ts,21996,0.6962353861923759,2
476,short,21983,0.6531622535737843,2
477,ation,21890,0.6832641099674509,2
478,aircraft,21838,0.621977074437334,2
479,service,21809,0.6813307615262048,2
480,These,21806,19.542463,1
481,himself,21703,0.6495303842243803,2
482,2013,21687,25.232536,1
483,right,21681,0.665860138917716,2
484,n,21667,0.7361467492268993,2
485,military,21660,0.6679218948424152,2
486,father,21653,23.821356,1
487,Australia,21611,0.627114040231248,2
488,z@@,21504,0.7229909598369995,2
489,songs,21479,0.6184828695324504,2
490,times,21460,0.6243885050415909,2
491,away,21358,0.670912108826318,2
492,total,21356,0.6322879566193341,2
493,king,21351,0.6745297991750971,2
494,ar@@,21343,0.7360210131834793,2
495,f@@,21333,0.7242932842456523,2
496,22,21279,0.6467415728686907,2
497,low,21220,0.6807417530221981,2
498,run,21085,0.6881696759396491,2
499,State,21026,0.6709181303802435,2
500,j@@,20973,0.7330377273228506,2
501,d,20964,0.7438777114935127,2
502,how,20955,0.6263557698043426,2
503,track,20946,0.6636588392473504,2
504,died,20904,0.6064232622942978,2
505,club,20882,0.6140584968513553,2
506,General,20877,0.6592236599444338,2
507,19,20872,0.6458783279483279,2
508,control,20843,0.7116636198091594,2
509,c@@,20796,0.7576030319698938,2
510,50,20776,0.6929842332348624,2
511,m@@,20772,0.7644294960614048,2
512,fire,20766,0.7000106845324088,2
513,development,20762,0.6883989925788776,2
514,James,20745,0.6858020663864787,2
515,remained,20729,0.6479952696855854,2
516,characters,20670,0.6665915052721048,2
517,Army,20655,0.705986544235146,2
518,developed,20641,0.6763461800508721,2
519,week,20638,0.6335492042137078,2
520,n@@,20609,0.7736448578291037,2
521,title,20603,0.6636083003167168,2
522,months,20581,24.854586,1
523,result,20547,24.055187,1
524,force,20507,0.722800874777515,2
525,William,20420,0.6684833343535749,2
526,children,20404,0.6557419041609488,2
527,win,20341,0.6153747549591957,2
528,previous,20269,0.662728870090299,2
529,B,20266,0.6645418666115662,2
530,League,20261,0.6641106027281477,2
531,ten,20188,0.7345863918231127,2
532,h@@,20169,0.7737169259600128,2
533,ate,20108,0.7290194974447926,2
534,felt,20064,0.6302412537226486,2
535,class,20055,0.7075497003253878,2
536,across,20032,0.7057375679381739,2
537,reported,19958,0.668697330800932,2
538,23,19918,0.6997956759432423,2
539,good,19733,0.6935256163053669,2
540,announced,19694,0.6360882713718072,2
541,America,19689,0.5933848988489766,2
542,noted,19654,0.6625493597836318,2
543,Division,19637,0.6860024085590977,2
544,reached,19570,0.7023868644609096,2
545,sent,19569,0.6719746573822116,2
546,l@@,19467,0.8147734788359788,2
547,created,19429,0.7133473661311699,2
548,County,19411,0.7077954047479522,2
549,areas,19398,0.725210073203423,2
550,television,19366,0.7250780907098782,2
551,political,19321,0.7365863547920656,2
552,Japanese,19282,0.7227423576893154,2
553,2005,19277,0.6501569328895834,2
554,seen,19263,0.6852658148068836,2
555,served,19226,0.6819531595398158,2
556,return,19225,0.6991518983432168,2
557,eight,19188,0.7616862284533302,2
558,performed,19147,0.6803213705149632,2
559,’,19100,0.7129544850294502,2
560,followed,19042,0.7280967831799443,2
561,p,19025,0.813155438978318,2
562,too,19006,0.7071690046070978,2
563,ti@@,18983,0.8319474343881718,2
564,great,18973,0.7285833131555713,2
565,should,18972,0.6966504091555977,2
566,3@@,18922,0.7537506461559296,2
567,me,18914,0.7215400753079729,2
568,v@@,18898,0.8365005039389088,2
569,ro@@,18897,0.8173450357530296,2
570,style,18884,0.7608411159083086,2
571,players,18883,0.7146593611798898,2
572,g,18881,0.8286230308411896,2
573,2014,18857,25.198713,1
574,mm,18835,25.256254,1
575,George,18806,0.7619671747048814,2
576,Street,18787,0.7446781580181775,2
577,27,18776,0.7021806844508948,2
578,4@@,18770,0.7551352919186605,2
579,With,18735,21.249426,1
580,taken,18724,0.7149672545930357,2
581,air,18721,0.7952423185360024,2
582,writing,18709,0.7330090965578064,2
583,tropical,18681,24.407934,1
584,on@@,18665,0.8407345022503214,2
585,28,18654,0.702993179244398,2
586,Park,18596,0.7523812769715261,2
587,di@@,18551,0.847450840756563,2
588,40,18541,0.7855019260523974,2
589,design,18533,0.7740135728064969,2
590,killed,18477,0.6951947438031065,2
591,points,18466,0.7335003566907224,2
592,seven,18463,0.771173893394898,2
593,various,18429,0.7699849019378425,2
594,ri@@,18402,0.8612570665722475,2
595,go,18388,0.7248262708695888,2
596,throughout,18367,0.7567954179995916,2
597,at@@,18332,0.8533208665175649,2
598,little,18210,0.7423958976867105,2
599,appeared,18181,0.7275854171250207,2
600,full,18150,0.8150702694559229,2
601,J@@,18138,0.8086547515058166,2
602,established,18118,0.7601710078547577,2
603,miles,18114,0.6642645622860771,2
604,level,18088,0.7953607558360515,2
605,26,18059,0.7312753509330527,2
606,Australian,17892,0.7865184269680584,2
607,ra@@,17880,0.8817182912122483,2
608,success,17854,0.7620172869174975,2
609,!,17835,0.7881650042928231,2
610,member,17819,0.7459038415331406,2
611,'@@,17813,0.7242412725620369,2
612,range,17771,0.8467749203407237,2
613,el,17769,0.8800093276035511,2
614,Road,17768,0.7682691605871511,2
615,thought,17768,0.7555166327808419,2
616,works,17739,0.8088183736892547,2
617,route,17737,0.728788782789947,2
618,formed,17724,0.7865447274881516,2
619,women,17715,0.7810059007197291,2
620,body,17714,0.8092948308012025,2
621,light,17698,0.8514658259407842,2
622,Al@@,17638,0.8286394144567127,2
623,my,17628,0.7513423579497107,2
624,caused,17596,0.7708942528664186,2
625,started,17593,0.7792999834806457,2
626,road,17578,0.7661991151937081,2
627,battle,17568,0.7696557247488045,2
628,addition,17541,21.652159,1
629,features,17537,0.7666835970915312,2
630,eventually,17483,0.7616955131413373,2
631,decided,17478,0.7616035381980204,2
632,race,17427,0.7980038719551558,2
633,once,17421,0.8233322247796946,2
634,5@@,17418,0.7767415420649615,2
635,sold,17353,0.7615167627470897,2
636,feet,17336,0.7241481328593677,2
637,U@@,17328,0.8629458666067925,2
638,ated,17324,0.8451733550637843,2
639,added,17322,0.763260548363353,2
640,together,17301,0.8286366778835038,2
641,located,17298,0.7697487155306972,2
642,action,17266,0.8713924991674389,2
643,white,17199,0.8126030560461364,2
644,national,17189,0.8495630154095642,2
645,dis@@,17121,0.8672337585238888,2
646,born,17107,24.4891,1
647,present,17103,0.822843385459303,2
648,ting,17094,0.8664444807022932,2
649,16@@,17052,0.7361706333934436,2
650,im@@,17034,0.899920891156138,2
651,David,17029,0.8035774336242586,2
652,instead,17024,0.8052849446920524,2
653,law,16985,0.8169241127281425,2
654,ever,16963,0.8194324826460532,2
655,ating,16949,0.8480445586315495,2
656,stage,16919,0.8458348417459661,2
657,common,16909,0.798957493975102,2
658,general,16865,0.8472963723873407,2
659,get,16828,24.441145,1
660,completed,16780,0.7745288289630512,2
661,In@@,16779,0.8555594278934978,2
662,le,16777,0.9331831478735769,2
663,playing,16763,0.8003594770784858,2
664,or@@,16750,0.9461501782755687,2
665,station,16735,0.8314306071668659,2
666,b,16733,0.9286998488204447,2
667,ton,16731,0.9160392058529078,2
668,House,16666,0.8509113216091143,2
669,saw,16665,0.8174517842409241,2
670,population,16622,0.832248335695915,2
671,ch@@,16585,0.9431814916528489,2
672,ted,16574,0.8737438977365293,2
673,site,16567,0.8309366039088439,2
674,important,16554,0.7977833081317204,2
675,2004,16553,0.7561049757785597,2
676,Royal,16508,0.847406489467228,2
677,w@@,16489,0.9420446759575145,2
678,opened,16466,0.8173968684524171,2
679,rather,16426,0.8322903428634482,2
680,live,16424,0.8279594648075986,2
681,29,16415,0.8193591394113615,2
682,East,16401,0.8496492687183709,2
683,others,16389,0.8160432867227545,2
684,night,16384,0.8721759915351868,2
685,campaign,16379,0.8731863924461201,2
686,mi,16373,22.028828,1
687,behind,16365,0.8811028442942255,2
688,tour,16280,0.8352750211148648,2
689,front,16279,0.8813305893520794,2
690,guns,16277,0.8210713353197764,2
691,worked,16273,0.7827183548375944,2
692,Michael,16259,0.8554573380512331,2
693,St@@,16228,0.8942134519618868,2
694,case,16209,0.8551158764999383,2
695,el@@,16178,0.9601516261473915,2
696,ground,16163,0.8872459112827136,2
697,2015,16156,25.244244,1
698,Mar@@,16153,0.9074119842289358,2
699,ar,16145,0.9487374549976773,2
700,France,16121,0.8303775573204206,2
701,non,16103,0.9213063947711606,2
702,close,16025,0.9218435530298302,2
703,see,16014,0.7879338394000187,2
704,party,16003,0.8875464756608136,2
705,leading,15952,0.867257167008839,2
706,6@@,15930,0.8462931698250157,2
707,popular,15928,0.8358515418994852,2
708,strong,15887,0.8746153866958835,2
709,heavy,15886,0.9019199007255729,2
710,construction,15884,0.8651315174664757,2
711,weeks,15867,23.76162,1
712,upon,15832,0.8985686993707365,2
713,scene,15820,0.8504288973609355,2
714,originally,15809,0.8365189033936365,2
715,scored,15793,23.88721,1
716,it@@,15792,1.021555737279952,2
717,almost,15720,0.9049628260178118,2
718,Henry,15695,0.8800642496615164,2
719,black,15692,0.8923684481749092,2
720,damage,15686,0.8535053526034362,2
721,co,15643,0.9359498740370477,2
722,allowed,15637,0.8655946608005052,2
723,every,15626,0.9100478194395558,2
724,th@@,15590,1.0068424520926875,2
725,working,15582,0.8969790179144471,2
726,provided,15555,0.9064622143017873,2
727,ly,15542,0.9844219368284326,2
728,To,15531,21.710331,1
729,ine,15525,1.012316764794686,2
730,fourth,15517,0.8765514737868144,2
731,event,15503,0.9247106406824486,2
732,You,15501,0.7866642172279208,2
733,young,15481,0.8895107850855943,2
734,Best,15480,23.588741,1
735,st@@,15465,1.017392525078408,2
736,wanted,15460,25.057148,1
737,de@@,15405,1.0014328918219293,2
738,O,15402,0.9669834756646865,2
739,brought,15393,0.8915931247157799,2
740,over@@,15369,0.9593309914641486,2
741,500,15321,0.7665081194724561,2
742,placed,15314,0.9206605781474467,2
743,featured,15310,0.8963003526085892,2
744,Some,15279,19.820202,1
745,least,15279,21.152256,1
746,wife,15254,24.284975,1
747,average,15236,0.9289016863842215,2
748,put,15221,0.9082293659869588,2
749,towards,15220,0.9187126417841185,2
750,200,15209,0.8732529233307581,2
751,am@@,15198,1.0215823782780007,2
752,help,15166,0.828039154720885,2
753,sh@@,15154,1.0013170125255708,2
754,se,15140,1.022316710700132,2
755,critics,15133,24.564608,1
756,Z@@,15131,0.9715034273593947,2
757,2@@,15121,0.9749402992940281,2
758,does,15120,0.8702559951468352,2
759,Washington,15119,0.9199305948847477,2
760,runs,15119,0.8486646583336089,2
761,Air,15100,0.9583998603062914,2
762,C,15099,0.8594425230975561,2
763,Robert,15098,0.8996337211468406,2
764,F,15092,0.8703692224150212,2
765,either,15083,0.9454096252983689,2
766,M,15057,0.9157321968187554,2
767,ley,15056,0.9922596914228546,2
768,region,15044,0.904288760780876,2
769,office,15041,0.8820170829939831,2
770,example,15013,24.308775,1
771,modern,15008,0.9386752846398587,2
772,An,15000,22.044603,1
773,ad@@,14989,1.0619312886741945,2
774,rest,14980,0.909784024381593,2
775,hit,14941,0.9495184967120675,2
776,Music,14912,0.954922066226026,2
777,troops,14910,0.9307081420816566,2
778,joined,14890,0.8984028008085371,2
